Driver,DriverNumber,FormattedLapTime,LapNumber,Stint,TyreLife,Compound,Team,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
ALB,23,1:49:231,25.0,1.0,25.0,HARD,Williams,26.2,39.0,1017.6,False,43.3,84,1.6
ALB,23,1:49:179,26.0,1.0,26.0,HARD,Williams,26.3,38.0,1017.6,False,43.3,30,2.9
ALB,23,1:49:077,27.0,1.0,27.0,HARD,Williams,26.5,38.0,1017.7,False,43.3,0,0.7
ALB,23,1:49:115,28.0,1.0,28.0,HARD,Williams,26.8,38.0,1017.6,False,43.3,236,0.7
ALB,23,1:49:187,29.0,1.0,29.0,HARD,Williams,27.0,37.0,1017.7,False,43.1,223,1.4
ALB,23,1:49:041,30.0,1.0,30.0,HARD,Williams,26.7,36.0,1017.7,False,43.2,330,1.3
ALB,23,1:47:551,33.0,2.0,2.0,MEDIUM,Williams,26.5,37.0,1017.7,False,42.8,76,1.7
ALB,23,1:48:556,34.0,2.0,3.0,MEDIUM,Williams,26.8,36.0,1017.6,False,43.0,193,1.6
ALB,23,1:49:733,35.0,2.0,4.0,MEDIUM,Williams,26.9,36.0,1017.6,False,42.6,214,2.7
ALB,23,1:47:955,36.0,2.0,5.0,MEDIUM,Williams,26.5,36.0,1017.6,False,42.6,83,2.6
ALB,23,1:48:394,37.0,2.0,6.0,MEDIUM,Williams,26.4,35.0,1017.6,False,42.7,19,1.8
ALB,23,1:48:124,38.0,2.0,7.0,MEDIUM,Williams,26.4,36.0,1017.7,False,42.3,95,1.6
ALB,23,1:48:117,39.0,2.0,8.0,MEDIUM,Williams,26.0,38.0,1017.8,False,41.8,74,3.1
ALB,23,1:47:613,40.0,2.0,9.0,MEDIUM,Williams,25.7,38.0,1017.6,False,41.6,94,3.8
ALB,23,1:47:953,41.0,2.0,10.0,MEDIUM,Williams,25.7,36.0,1017.7,False,41.8,93,2.2
ALB,23,1:47:213,42.0,2.0,11.0,MEDIUM,Williams,25.7,38.0,1017.5,False,41.3,106,1.7
ALB,23,1:46:947,43.0,2.0,12.0,MEDIUM,Williams,25.8,38.0,1017.6,False,41.4,70,2.8
ALB,23,1:47:040,44.0,2.0,13.0,MEDIUM,Williams,25.8,38.0,1017.7,False,41.7,90,2.0
ALB,23,1:47:392,45.0,2.0,14.0,MEDIUM,Williams,25.9,34.0,1017.6,False,41.6,208,1.3
ALB,23,1:47:586,46.0,2.0,15.0,MEDIUM,Williams,26.0,33.0,1017.7,False,42.0,16,1.1
ALB,23,1:47:569,47.0,2.0,16.0,MEDIUM,Williams,26.6,33.0,1017.7,False,41.5,76,0.6
ALB,23,1:47:153,48.0,2.0,17.0,MEDIUM,Williams,26.6,34.0,1017.7,False,41.3,218,0.8
ALB,23,1:47:350,49.0,2.0,18.0,MEDIUM,Williams,26.6,36.0,1017.7,False,41.3,66,1.1
ZHO,24,1:53:999,2.0,1.0,3.0,HARD,Kick Sauber,26.7,40.0,1017.4,False,45.7,0,2.4
ZHO,24,1:52:110,3.0,1.0,4.0,HARD,Kick Sauber,26.8,38.0,1017.7,False,45.4,76,2.4
ZHO,24,1:51:671,4.0,1.0,5.0,HARD,Kick Sauber,26.8,37.0,1017.5,False,44.9,116,1.5
ZHO,24,1:53:333,5.0,1.0,6.0,HARD,Kick Sauber,26.4,39.0,1017.6,False,44.5,87,1.7
ZHO,24,1:51:235,6.0,1.0,7.0,HARD,Kick Sauber,26.5,39.0,1017.7,False,44.9,82,2.4
ZHO,24,1:51:105,7.0,1.0,8.0,HARD,Kick Sauber,26.2,40.0,1017.6,False,44.7,0,1.8
ZHO,24,1:51:313,8.0,1.0,9.0,HARD,Kick Sauber,26.2,40.0,1017.6,False,44.4,40,1.6
ZHO,24,1:51:018,9.0,1.0,10.0,HARD,Kick Sauber,26.7,38.0,1017.7,False,44.8,76,1.5
ZHO,24,1:50:765,10.0,1.0,11.0,HARD,Kick Sauber,26.7,37.0,1017.7,False,44.7,67,0.8
ZHO,24,1:51:018,11.0,1.0,12.0,HARD,Kick Sauber,26.8,36.0,1017.8,False,44.7,59,1.1
ZHO,24,1:50:575,12.0,1.0,13.0,HARD,Kick Sauber,26.9,38.0,1017.7,False,44.8,72,2.2
ZHO,24,1:50:614,13.0,1.0,14.0,HARD,Kick Sauber,27.0,37.0,1017.6,False,44.7,43,0.9
ZHO,24,1:50:635,14.0,1.0,15.0,HARD,Kick Sauber,26.8,37.0,1017.6,False,44.1,137,2.9
ZHO,24,1:50:317,15.0,1.0,16.0,HARD,Kick Sauber,26.5,36.0,1017.7,False,44.1,193,1.3
ZHO,24,1:50:994,16.0,1.0,17.0,HARD,Kick Sauber,26.5,36.0,1017.5,False,44.0,44,1.4
ZHO,24,1:50:518,17.0,1.0,18.0,HARD,Kick Sauber,26.3,37.0,1017.7,False,43.8,89,1.2
ZHO,24,1:51:803,18.0,1.0,19.0,HARD,Kick Sauber,26.4,36.0,1017.6,False,44.0,194,1.7
ZHO,24,1:50:496,19.0,1.0,20.0,HARD,Kick Sauber,26.5,36.0,1017.6,False,43.9,266,1.2
ZHO,24,1:50:450,20.0,1.0,21.0,HARD,Kick Sauber,26.9,34.0,1017.6,False,44.4,248,1.1
ZHO,24,1:50:483,21.0,1.0,22.0,HARD,Kick Sauber,26.9,36.0,1017.6,False,43.2,37,1.3
ZHO,24,1:50:370,22.0,1.0,23.0,HARD,Kick Sauber,27.0,37.0,1017.6,False,44.2,110,1.5
ZHO,24,1:50:563,23.0,1.0,24.0,HARD,Kick Sauber,26.7,36.0,1017.6,False,43.6,267,2.6
ZHO,24,1:50:276,24.0,1.0,25.0,HARD,Kick Sauber,26.5,37.0,1017.6,False,43.6,134,2.5
ZHO,24,1:50:054,25.0,1.0,26.0,HARD,Kick Sauber,26.2,39.0,1017.6,False,43.3,84,1.6
ZHO,24,1:50:102,26.0,1.0,27.0,HARD,Kick Sauber,26.2,38.0,1017.6,False,43.1,245,1.0
ZHO,24,1:50:036,27.0,1.0,28.0,HARD,Kick Sauber,26.7,38.0,1017.6,False,43.3,238,0.5
ZHO,24,1:49:760,28.0,1.0,29.0,HARD,Kick Sauber,27.1,37.0,1017.6,False,43.5,65,1.7
ZHO,24,1:49:685,29.0,1.0,30.0,HARD,Kick Sauber,26.9,36.0,1017.6,False,42.6,352,1.5
ZHO,24,1:49:741,30.0,1.0,31.0,HARD,Kick Sauber,26.7,36.0,1017.7,False,43.2,330,1.3
ZHO,24,1:49:794,31.0,1.0,32.0,HARD,Kick Sauber,26.7,36.0,1017.6,False,42.6,51,1.2
ZHO,24,1:49:357,32.0,1.0,33.0,HARD,Kick Sauber,26.5,37.0,1017.6,False,42.4,148,1.5
ZHO,24,1:49:199,33.0,1.0,34.0,HARD,Kick Sauber,26.6,37.0,1017.6,False,42.8,89,1.4
ZHO,24,1:48:304,36.0,2.0,3.0,MEDIUM,Kick Sauber,26.4,35.0,1017.7,False,42.7,55,1.5
ZHO,24,1:48:112,37.0,2.0,4.0,MEDIUM,Kick Sauber,26.4,36.0,1017.7,False,42.3,95,1.6
ZHO,24,1:48:378,38.0,2.0,5.0,MEDIUM,Kick Sauber,26.3,36.0,1017.6,False,42.1,106,2.8
ZHO,24,1:48:001,39.0,2.0,6.0,MEDIUM,Kick Sauber,25.8,38.0,1017.6,False,41.8,102,2.7
ZHO,24,1:48:014,40.0,2.0,7.0,MEDIUM,Kick Sauber,25.7,38.0,1017.6,False,41.6,98,2.8
ZHO,24,1:48:000,41.0,2.0,8.0,MEDIUM,Kick Sauber,25.8,37.0,1017.8,False,41.3,0,3.6
ZHO,24,1:48:054,42.0,2.0,9.0,MEDIUM,Kick Sauber,25.8,38.0,1017.6,False,41.4,70,2.8
ZHO,24,1:47:644,43.0,2.0,10.0,MEDIUM,Kick Sauber,25.8,38.0,1017.7,False,41.4,88,2.1
ZHO,24,1:47:907,44.0,2.0,11.0,MEDIUM,Kick Sauber,25.9,35.0,1017.6,False,41.6,94,2.4
ZHO,24,1:47:934,45.0,2.0,12.0,MEDIUM,Kick Sauber,25.9,32.0,1017.6,False,41.6,288,0.9
ZHO,24,1:48:647,46.0,2.0,13.0,MEDIUM,Kick Sauber,26.4,33.0,1017.7,False,42.0,62,0.7
ZHO,24,1:48:077,47.0,2.0,14.0,MEDIUM,Kick Sauber,26.6,34.0,1017.7,False,41.3,218,0.8
ZHO,24,1:48:505,48.0,2.0,15.0,MEDIUM,Kick Sauber,26.5,35.0,1017.7,False,41.3,15,1.0
ZHO,24,1:48:049,49.0,2.0,16.0,MEDIUM,Kick Sauber,26.6,36.0,1017.7,False,40.9,99,1.5
HUL,27,1:52:034,2.0,1.0,2.0,MEDIUM,Haas F1 Team,26.7,40.0,1017.4,False,45.7,0,2.4
HUL,27,1:50:450,3.0,1.0,3.0,MEDIUM,Haas F1 Team,26.8,38.0,1017.7,False,45.4,76,2.4
HUL,27,1:50:277,4.0,1.0,4.0,MEDIUM,Haas F1 Team,26.8,37.0,1017.5,False,44.9,116,1.5
HUL,27,1:49:113,5.0,1.0,5.0,MEDIUM,Haas F1 Team,26.4,39.0,1017.6,False,44.5,87,1.7
HUL,27,1:49:761,6.0,1.0,6.0,MEDIUM,Haas F1 Team,26.5,39.0,1017.7,False,44.9,82,2.4
HUL,27,1:49:918,7.0,1.0,7.0,MEDIUM,Haas F1 Team,26.2,40.0,1017.6,False,44.7,0,1.8
HUL,27,1:49:333,8.0,1.0,8.0,MEDIUM,Haas F1 Team,26.2,40.0,1017.6,False,44.4,40,1.6
HUL,27,1:49:819,9.0,1.0,9.0,MEDIUM,Haas F1 Team,26.5,40.0,1017.7,False,44.7,104,0.9
HUL,27,1:49:401,10.0,1.0,10.0,MEDIUM,Haas F1 Team,26.8,37.0,1017.6,False,44.7,61,2.2
HUL,27,1:49:554,11.0,1.0,11.0,MEDIUM,Haas F1 Team,26.8,36.0,1017.8,False,44.7,59,1.1
HUL,27,1:49:484,12.0,1.0,12.0,MEDIUM,Haas F1 Team,26.9,38.0,1017.7,False,44.8,72,2.2
HUL,27,1:49:797,13.0,1.0,13.0,MEDIUM,Haas F1 Team,27.0,37.0,1017.6,False,44.7,43,0.9
HUL,27,1:50:366,14.0,1.0,14.0,MEDIUM,Haas F1 Team,26.8,37.0,1017.6,False,44.1,137,2.9
HUL,27,1:49:105,17.0,2.0,2.0,HARD,Haas F1 Team,26.5,36.0,1017.6,False,43.8,146,1.2
HUL,27,1:49:153,18.0,2.0,3.0,HARD,Haas F1 Team,26.4,36.0,1017.6,False,44.0,194,1.7
HUL,27,1:48:539,19.0,2.0,4.0,HARD,Haas F1 Team,26.5,36.0,1017.6,False,43.9,266,1.2
HUL,27,1:48:001,20.0,2.0,5.0,HARD,Haas F1 Team,26.9,34.0,1017.6,False,44.4,248,1.1
HUL,27,1:48:275,21.0,2.0,6.0,HARD,Haas F1 Team,26.9,36.0,1017.6,False,43.2,37,1.3
HUL,27,1:48:925,22.0,2.0,7.0,HARD,Haas F1 Team,27.0,37.0,1017.6,False,44.2,110,1.5
HUL,27,1:48:804,23.0,2.0,8.0,HARD,Haas F1 Team,26.9,36.0,1017.7,False,44.1,107,2.5
HUL,27,1:47:925,24.0,2.0,9.0,HARD,Haas F1 Team,26.5,37.0,1017.6,False,43.6,134,2.5
HUL,27,1:48:093,25.0,2.0,10.0,HARD,Haas F1 Team,26.2,39.0,1017.6,False,43.3,84,1.6
HUL,27,1:48:387,26.0,2.0,11.0,HARD,Haas F1 Team,26.2,38.0,1017.6,False,43.1,245,1.0
HUL,27,1:48:337,27.0,2.0,12.0,HARD,Haas F1 Team,26.7,38.0,1017.6,False,43.3,238,0.5
HUL,27,1:48:567,28.0,2.0,13.0,HARD,Haas F1 Team,26.8,38.0,1017.6,False,43.3,236,0.7
HUL,27,1:48:314,29.0,2.0,14.0,HARD,Haas F1 Team,27.0,37.0,1017.7,False,43.1,223,1.4
HUL,27,1:48:263,30.0,2.0,15.0,HARD,Haas F1 Team,26.7,36.0,1017.7,False,43.2,330,1.3
HUL,27,1:48:105,31.0,2.0,16.0,HARD,Haas F1 Team,26.7,36.0,1017.6,False,42.6,51,1.2
HUL,27,1:49:185,32.0,2.0,17.0,HARD,Haas F1 Team,26.5,37.0,1017.6,False,42.4,148,1.5
HUL,27,1:47:811,33.0,2.0,18.0,HARD,Haas F1 Team,26.5,37.0,1017.7,False,42.8,76,1.7
HUL,27,1:48:690,34.0,2.0,19.0,HARD,Haas F1 Team,26.8,36.0,1017.6,False,43.0,193,1.6
HUL,27,1:49:429,35.0,2.0,20.0,HARD,Haas F1 Team,26.9,36.0,1017.6,False,42.6,214,2.7
HUL,27,1:48:542,36.0,2.0,21.0,HARD,Haas F1 Team,26.5,36.0,1017.6,False,42.6,83,2.6
HUL,27,1:48:515,37.0,2.0,22.0,HARD,Haas F1 Team,26.4,35.0,1017.6,False,42.7,19,1.8
HUL,27,1:49:638,38.0,2.0,23.0,HARD,Haas F1 Team,26.4,36.0,1017.7,False,42.3,95,1.6
HUL,27,1:48:637,39.0,2.0,24.0,HARD,Haas F1 Team,26.0,38.0,1017.8,False,41.8,74,3.1
HUL,27,1:48:125,40.0,2.0,25.0,HARD,Haas F1 Team,25.7,38.0,1017.6,False,41.6,94,3.8
HUL,27,1:47:993,41.0,2.0,26.0,HARD,Haas F1 Team,25.7,36.0,1017.7,False,41.8,93,2.2
HUL,27,1:47:691,42.0,2.0,27.0,HARD,Haas F1 Team,25.7,38.0,1017.5,False,41.3,106,1.7
HUL,27,1:48:322,43.0,2.0,28.0,HARD,Haas F1 Team,25.8,38.0,1017.6,False,41.4,70,2.8
HUL,27,1:47:934,44.0,2.0,29.0,HARD,Haas F1 Team,25.8,38.0,1017.7,False,41.7,90,2.0
HUL,27,1:47:827,45.0,2.0,30.0,HARD,Haas F1 Team,25.9,34.0,1017.6,False,41.6,208,1.3
HUL,27,1:47:957,46.0,2.0,31.0,HARD,Haas F1 Team,26.0,33.0,1017.7,False,42.0,16,1.1
HUL,27,1:47:693,47.0,2.0,32.0,HARD,Haas F1 Team,26.6,33.0,1017.7,False,41.5,76,0.6
HUL,27,1:49:587,48.0,2.0,33.0,HARD,Haas F1 Team,26.5,35.0,1017.7,False,41.3,15,1.0
HUL,27,1:49:408,49.0,2.0,34.0,HARD,Haas F1 Team,26.6,36.0,1017.7,False,41.3,66,1.1
RIC,3,1:52:896,2.0,1.0,3.0,HARD,RB,26.7,40.0,1017.4,False,45.7,0,2.4
RIC,3,1:51:710,3.0,1.0,4.0,HARD,RB,26.8,38.0,1017.7,False,45.4,76,2.4
RIC,3,1:49:436,4.0,1.0,5.0,HARD,RB,26.8,37.0,1017.5,False,44.9,116,1.5
RIC,3,1:49:690,5.0,1.0,6.0,HARD,RB,26.4,39.0,1017.6,False,44.5,87,1.7
RIC,3,1:49:700,6.0,1.0,7.0,HARD,RB,26.5,39.0,1017.7,False,44.9,82,2.4
RIC,3,1:49:297,7.0,1.0,8.0,HARD,RB,26.2,40.0,1017.6,False,44.7,0,1.8
RIC,3,1:49:721,8.0,1.0,9.0,HARD,RB,26.2,40.0,1017.6,False,44.4,40,1.6
RIC,3,1:49:513,9.0,1.0,10.0,HARD,RB,26.7,38.0,1017.7,False,44.8,76,1.5
RIC,3,1:50:118,10.0,1.0,11.0,HARD,RB,26.8,37.0,1017.6,False,44.7,61,2.2
RIC,3,1:50:332,11.0,1.0,12.0,HARD,RB,26.8,36.0,1017.8,False,44.7,59,1.1
RIC,3,1:50:730,12.0,1.0,13.0,HARD,RB,26.9,38.0,1017.7,False,44.8,72,2.2
RIC,3,1:50:925,13.0,1.0,14.0,HARD,RB,27.0,37.0,1017.6,False,44.7,43,0.9
RIC,3,1:51:455,14.0,1.0,15.0,HARD,RB,26.8,37.0,1017.6,False,44.1,137,2.9
RIC,3,1:53:237,15.0,1.0,16.0,HARD,RB,26.5,36.0,1017.7,False,44.1,193,1.3
RIC,3,1:51:252,16.0,1.0,17.0,HARD,RB,26.5,36.0,1017.6,False,44.0,291,1.5
RIC,3,1:51:619,17.0,1.0,18.0,HARD,RB,26.5,36.0,1017.6,False,43.8,146,1.2
RIC,3,1:51:379,18.0,1.0,19.0,HARD,RB,26.4,36.0,1017.6,False,44.0,194,1.7
RIC,3,1:51:033,19.0,1.0,20.0,HARD,RB,26.5,36.0,1017.6,False,43.9,266,1.2
RIC,3,1:51:449,20.0,1.0,21.0,HARD,RB,26.9,34.0,1017.6,False,44.4,248,1.1
RIC,3,1:51:501,21.0,1.0,22.0,HARD,RB,26.9,36.0,1017.6,False,43.2,37,1.3
RIC,3,1:52:589,22.0,1.0,23.0,HARD,RB,27.0,37.0,1017.6,False,44.2,110,1.5
RIC,3,1:51:304,23.0,1.0,24.0,HARD,RB,26.7,36.0,1017.6,False,43.6,267,2.6
RIC,3,1:50:531,24.0,1.0,25.0,HARD,RB,26.5,37.0,1017.6,False,43.6,134,2.5
RIC,3,1:50:119,25.0,1.0,26.0,HARD,RB,26.2,39.0,1017.6,False,43.3,84,1.6
RIC,3,1:49:724,26.0,1.0,27.0,HARD,RB,26.2,38.0,1017.6,False,43.1,245,1.0
RIC,3,1:49:355,27.0,1.0,28.0,HARD,RB,26.7,38.0,1017.6,False,43.3,238,0.5
RIC,3,1:49:328,28.0,1.0,29.0,HARD,RB,27.1,37.0,1017.6,False,43.5,65,1.7
RIC,3,1:48:994,29.0,1.0,30.0,HARD,RB,27.0,37.0,1017.7,False,43.1,223,1.4
RIC,3,1:49:231,30.0,1.0,31.0,HARD,RB,26.7,36.0,1017.7,False,43.2,330,1.3
RIC,3,1:48:948,31.0,1.0,32.0,HARD,RB,26.7,36.0,1017.6,False,42.6,51,1.2
RIC,3,1:48:668,32.0,1.0,33.0,HARD,RB,26.5,37.0,1017.6,False,42.4,148,1.5
RIC,3,1:48:457,33.0,1.0,34.0,HARD,RB,26.6,37.0,1017.6,False,42.8,89,1.4
RIC,3,1:48:549,34.0,1.0,35.0,HARD,RB,26.9,36.0,1017.7,False,43.1,243,1.0
RIC,3,1:48:869,35.0,1.0,36.0,HARD,RB,26.9,36.0,1017.6,False,42.6,214,2.7
RIC,3,1:48:755,36.0,1.0,37.0,HARD,RB,26.5,36.0,1017.6,False,42.6,83,2.6
RIC,3,1:48:623,37.0,1.0,38.0,HARD,RB,26.4,35.0,1017.6,False,42.7,19,1.8
RIC,3,1:48:864,38.0,1.0,39.0,HARD,RB,26.3,36.0,1017.6,False,42.1,106,2.8
RIC,3,1:48:380,39.0,1.0,40.0,HARD,RB,25.8,38.0,1017.6,False,41.8,102,2.7
RIC,3,1:48:452,40.0,1.0,41.0,HARD,RB,25.7,38.0,1017.6,False,41.6,94,3.8
RIC,3,1:48:540,41.0,1.0,42.0,HARD,RB,25.7,36.0,1017.7,False,41.8,93,2.2
RIC,3,1:48:863,42.0,1.0,43.0,HARD,RB,25.7,38.0,1017.5,False,41.3,106,1.7
RIC,3,1:48:924,43.0,1.0,44.0,HARD,RB,25.8,38.0,1017.7,False,41.4,88,2.1
RIC,3,1:48:762,44.0,1.0,45.0,HARD,RB,25.9,35.0,1017.6,False,41.6,94,2.4
RIC,3,1:48:507,45.0,1.0,46.0,HARD,RB,25.9,34.0,1017.6,False,41.6,208,1.3
RIC,3,1:48:679,46.0,1.0,47.0,HARD,RB,26.0,33.0,1017.7,False,42.0,16,1.1
RIC,3,1:49:140,47.0,1.0,48.0,HARD,RB,26.6,33.0,1017.7,False,41.5,76,0.6
RIC,3,1:49:604,48.0,1.0,49.0,HARD,RB,26.5,35.0,1017.7,False,41.3,15,1.0
OCO,31,1:53:518,2.0,1.0,5.0,HARD,Alpine,26.7,40.0,1017.4,False,45.7,0,2.4
OCO,31,1:52:028,3.0,1.0,6.0,HARD,Alpine,26.8,38.0,1017.7,False,45.4,76,2.4
OCO,31,1:51:514,4.0,1.0,7.0,HARD,Alpine,26.8,37.0,1017.5,False,44.9,116,1.5
OCO,31,1:53:318,5.0,1.0,8.0,HARD,Alpine,26.4,39.0,1017.6,False,44.5,87,1.7
OCO,31,1:51:590,6.0,1.0,9.0,HARD,Alpine,26.5,39.0,1017.7,False,44.9,82,2.4
OCO,31,1:51:006,7.0,1.0,10.0,HARD,Alpine,26.2,40.0,1017.6,False,44.7,0,1.8
OCO,31,1:51:396,8.0,1.0,11.0,HARD,Alpine,26.2,40.0,1017.6,False,44.4,40,1.6
OCO,31,1:51:284,9.0,1.0,12.0,HARD,Alpine,26.7,38.0,1017.7,False,44.8,76,1.5
OCO,31,1:51:515,10.0,1.0,13.0,HARD,Alpine,26.7,37.0,1017.7,False,44.7,67,0.8
OCO,31,1:50:455,11.0,1.0,14.0,HARD,Alpine,26.8,36.0,1017.8,False,44.7,59,1.1
OCO,31,1:50:578,12.0,1.0,15.0,HARD,Alpine,26.9,38.0,1017.7,False,44.8,72,2.2
OCO,31,1:49:904,13.0,1.0,16.0,HARD,Alpine,27.0,37.0,1017.6,False,44.7,43,0.9
OCO,31,1:50:542,14.0,1.0,17.0,HARD,Alpine,26.8,37.0,1017.6,False,44.1,137,2.9
OCO,31,1:50:556,15.0,1.0,18.0,HARD,Alpine,26.5,36.0,1017.7,False,44.1,193,1.3
OCO,31,1:51:138,16.0,1.0,19.0,HARD,Alpine,26.5,36.0,1017.5,False,44.0,44,1.4
OCO,31,1:52:190,17.0,1.0,20.0,HARD,Alpine,26.3,37.0,1017.7,False,43.8,89,1.2
OCO,31,1:50:598,18.0,1.0,21.0,HARD,Alpine,26.4,36.0,1017.6,False,44.0,194,1.7
OCO,31,1:50:988,19.0,1.0,22.0,HARD,Alpine,26.5,36.0,1017.6,False,43.9,266,1.2
OCO,31,1:50:801,20.0,1.0,23.0,HARD,Alpine,26.9,34.0,1017.6,False,44.4,248,1.1
OCO,31,1:50:349,21.0,1.0,24.0,HARD,Alpine,26.9,36.0,1017.6,False,43.2,37,1.3
OCO,31,1:50:499,22.0,1.0,25.0,HARD,Alpine,27.0,37.0,1017.6,False,44.2,110,1.5
OCO,31,1:50:812,23.0,1.0,26.0,HARD,Alpine,26.7,36.0,1017.6,False,43.6,267,2.6
OCO,31,1:50:527,24.0,1.0,27.0,HARD,Alpine,26.5,37.0,1017.6,False,43.6,134,2.5
OCO,31,1:50:162,25.0,1.0,28.0,HARD,Alpine,26.2,39.0,1017.6,False,43.3,84,1.6
OCO,31,1:49:944,26.0,1.0,29.0,HARD,Alpine,26.2,38.0,1017.6,False,43.1,245,1.0
OCO,31,1:49:753,27.0,1.0,30.0,HARD,Alpine,26.7,38.0,1017.6,False,43.3,238,0.5
OCO,31,1:49:607,28.0,1.0,31.0,HARD,Alpine,27.1,37.0,1017.6,False,43.5,65,1.7
OCO,31,1:49:526,29.0,1.0,32.0,HARD,Alpine,26.9,36.0,1017.6,False,42.6,352,1.5
OCO,31,1:49:485,30.0,1.0,33.0,HARD,Alpine,26.7,36.0,1017.7,False,43.2,330,1.3
OCO,31,1:49:702,31.0,1.0,34.0,HARD,Alpine,26.7,36.0,1017.6,False,42.6,51,1.2
OCO,31,1:49:419,32.0,1.0,35.0,HARD,Alpine,26.5,37.0,1017.6,False,42.4,148,1.5
OCO,31,1:49:086,33.0,1.0,36.0,HARD,Alpine,26.6,37.0,1017.6,False,42.8,89,1.4
OCO,31,1:49:383,34.0,1.0,37.0,HARD,Alpine,26.9,36.0,1017.7,False,43.1,243,1.0
OCO,31,1:48:831,35.0,1.0,38.0,HARD,Alpine,26.5,38.0,1017.7,False,42.6,103,1.6
OCO,31,1:55:839,36.0,1.0,39.0,HARD,Alpine,26.4,35.0,1017.7,False,42.7,55,1.5
OCO,31,1:49:555,37.0,1.0,40.0,HARD,Alpine,26.4,35.0,1017.6,False,42.7,19,1.8
OCO,31,1:49:112,38.0,1.0,41.0,HARD,Alpine,26.3,36.0,1017.6,False,42.1,106,2.8
OCO,31,1:48:944,39.0,1.0,42.0,HARD,Alpine,25.8,38.0,1017.6,False,41.8,102,2.7
OCO,31,1:49:273,40.0,1.0,43.0,HARD,Alpine,25.7,38.0,1017.6,False,41.6,98,2.8
OCO,31,1:49:059,41.0,1.0,44.0,HARD,Alpine,25.8,37.0,1017.8,False,41.3,0,3.6
OCO,31,1:49:315,42.0,1.0,45.0,HARD,Alpine,25.7,38.0,1017.5,False,41.3,106,1.7
OCO,31,1:48:994,43.0,1.0,46.0,HARD,Alpine,25.8,38.0,1017.7,False,41.4,88,2.1
OCO,31,1:49:269,44.0,1.0,47.0,HARD,Alpine,25.9,35.0,1017.6,False,41.6,94,2.4
OCO,31,1:49:018,45.0,1.0,48.0,HARD,Alpine,25.9,32.0,1017.6,False,41.6,288,0.9
OCO,31,1:49:419,46.0,1.0,49.0,HARD,Alpine,26.4,33.0,1017.7,False,42.0,62,0.7
OCO,31,1:49:507,47.0,1.0,50.0,HARD,Alpine,26.6,34.0,1017.7,False,41.3,218,0.8
OCO,31,1:51:775,48.0,1.0,51.0,HARD,Alpine,26.5,35.0,1017.7,False,41.3,15,1.0
NOR,4,1:51:638,2.0,1.0,2.0,HARD,McLaren,26.7,40.0,1017.4,False,45.7,0,2.4
NOR,4,1:50:219,3.0,1.0,3.0,HARD,McLaren,26.8,38.0,1017.7,False,45.4,76,2.4
NOR,4,1:49:767,4.0,1.0,4.0,HARD,McLaren,26.8,37.0,1017.5,False,44.9,116,1.5
NOR,4,1:49:386,5.0,1.0,5.0,HARD,McLaren,26.4,39.0,1017.6,False,44.5,87,1.7
NOR,4,1:49:509,6.0,1.0,6.0,HARD,McLaren,26.5,39.0,1017.7,False,44.9,82,2.4
NOR,4,1:49:104,7.0,1.0,7.0,HARD,McLaren,26.2,40.0,1017.6,False,44.7,0,1.8
NOR,4,1:49:281,8.0,1.0,8.0,HARD,McLaren,26.2,40.0,1017.6,False,44.4,40,1.6
NOR,4,1:48:811,9.0,1.0,9.0,HARD,McLaren,26.5,40.0,1017.7,False,44.7,104,0.9
NOR,4,1:48:978,10.0,1.0,10.0,HARD,McLaren,26.8,37.0,1017.6,False,44.7,61,2.2
NOR,4,1:48:556,11.0,1.0,11.0,HARD,McLaren,26.8,36.0,1017.8,False,44.7,59,1.1
NOR,4,1:48:887,12.0,1.0,12.0,HARD,McLaren,26.9,38.0,1017.7,False,44.8,72,2.2
NOR,4,1:49:033,13.0,1.0,13.0,HARD,McLaren,27.0,37.0,1017.6,False,44.7,43,0.9
NOR,4,1:48:920,14.0,1.0,14.0,HARD,McLaren,26.8,37.0,1017.6,False,44.1,137,2.9
NOR,4,1:50:169,15.0,1.0,15.0,HARD,McLaren,26.5,37.0,1017.6,False,44.1,60,2.3
NOR,4,1:49:329,16.0,1.0,16.0,HARD,McLaren,26.5,36.0,1017.6,False,44.0,291,1.5
NOR,4,1:48:709,17.0,1.0,17.0,HARD,McLaren,26.5,36.0,1017.6,False,43.8,146,1.2
NOR,4,1:49:231,18.0,1.0,18.0,HARD,McLaren,26.4,36.0,1017.6,False,44.0,194,1.7
NOR,4,1:49:082,19.0,1.0,19.0,HARD,McLaren,26.5,36.0,1017.6,False,43.9,266,1.2
NOR,4,1:49:473,20.0,1.0,20.0,HARD,McLaren,26.6,36.0,1017.6,False,44.1,6,0.9
NOR,4,1:48:888,21.0,1.0,21.0,HARD,McLaren,27.1,35.0,1017.5,False,44.4,78,1.9
NOR,4,1:48:935,22.0,1.0,22.0,HARD,McLaren,27.0,36.0,1017.6,False,43.4,75,1.7
NOR,4,1:49:749,23.0,1.0,23.0,HARD,McLaren,26.9,36.0,1017.7,False,44.1,107,2.5
NOR,4,1:50:053,24.0,1.0,24.0,HARD,McLaren,26.5,37.0,1017.6,False,43.6,134,2.5
NOR,4,1:48:579,25.0,1.0,25.0,HARD,McLaren,26.2,39.0,1017.6,False,43.3,84,1.6
